instant_x,dteday_x,season_x,yr_x,mnth_x,hr_x,holiday_x,weekday_x,weathersit_x,temp_x,Unnamed: 0,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt,instant_y,dteday_y,season_y,yr_y,mnth_y,hr_y,holiday_y,weekday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y
127,2011-01-06 00:00:00,1,0,1,12,FALSE,4,1,0.26,126,0.2879,0.35,0,1970-01-01 00:00:00,78,84,654,2011-01-30 00:00:00,1,0,1,13,FALSE,0,1,0.28,0.2879,0.61,0.1045,13,71
127,2011-01-06 00:00:00,1,0,1,12,FALSE,4,1,0.26,126,0.2879,0.35,0,1970-01-01 00:00:00,78,84,801,2011-02-05 00:00:00,1,0,2,19,FALSE,6,2,0.28,0.2424,0.93,0.4478,6,78
127,2011-01-06 00:00:00,1,0,1,12,FALSE,4,1,0.26,126,0.2879,0.35,0,1970-01-01 00:00:00,78,84,897,2011-02-09 00:00:00,1,0,2,20,FALSE,3,3,0.14,0.1515,0.86,0.1642,0,84
127,2011-01-06 00:00:00,1,0,1,12,FALSE,4,1,0.26,126,0.2879,0.35,0,1970-01-01 00:00:00,78,84,936,2011-02-11 00:00:00,1,0,2,14,FALSE,5,1,0.3,0.2879,0.26,0.2537,17,67
127,2011-01-06 00:00:00,1,0,1,12,FALSE,4,1,0.26,126,0.2879,0.35,0,1970-01-01 00:00:00,78,84,956,2011-02-12 00:00:00,1,0,2,10,FALSE,6,1,0.22,0.2121,0.41,0.2537,13,71
145,2011-01-07 00:00:00,1,0,1,7,FALSE,5,1,0.2,144,0.2121,0.69,0.1343,1970-01-01 00:00:00,76,84,654,2011-01-30 00:00:00,1,0,1,13,FALSE,0,1,0.28,0.2879,0.61,0.1045,13,71
145,2011-01-07 00:00:00,1,0,1,7,FALSE,5,1,0.2,144,0.2121,0.69,0.1343,1970-01-01 00:00:00,76,84,801,2011-02-05 00:00:00,1,0,2,19,FALSE,6,2,0.28,0.2424,0.93,0.4478,6,78
145,2011-01-07 00:00:00,1,0,1,7,FALSE,5,1,0.2,144,0.2121,0.69,0.1343,1970-01-01 00:00:00,76,84,897,2011-02-09 00:00:00,1,0,2,20,FALSE,3,3,0.14,0.1515,0.86,0.1642,0,84
145,2011-01-07 00:00:00,1,0,1,7,FALSE,5,1,0.2,144,0.2121,0.69,0.1343,1970-01-01 00:00:00,76,84,936,2011-02-11 00:00:00,1,0,2,14,FALSE,5,1,0.3,0.2879,0.26,0.2537,17,67
145,2011-01-07 00:00:00,1,0,1,7,FALSE,5,1,0.2,144,0.2121,0.69,0.1343,1970-01-01 00:00:00,76,84,956,2011-02-12 00:00:00,1,0,2,10,FALSE,6,1,0.22,0.2121,0.41,0.2537,13,71
343,2011-01-15 00:00:00,1,0,1,18,FALSE,6,2,0.3,342,0.2879,0.45,0.2537,1970-01-01 00:00:00,69,84,654,2011-01-30 00:00:00,1,0,1,13,FALSE,0,1,0.28,0.2879,0.61,0.1045,13,71
343,2011-01-15 00:00:00,1,0,1,18,FALSE,6,2,0.3,342,0.2879,0.45,0.2537,1970-01-01 00:00:00,69,84,801,2011-02-05 00:00:00,1,0,2,19,FALSE,6,2,0.28,0.2424,0.93,0.4478,6,78
343,2011-01-15 00:00:00,1,0,1,18,FALSE,6,2,0.3,342,0.2879,0.45,0.2537,1970-01-01 00:00:00,69,84,897,2011-02-09 00:00:00,1,0,2,20,FALSE,3,3,0.14,0.1515,0.86,0.1642,0,84
343,2011-01-15 00:00:00,1,0,1,18,FALSE,6,2,0.3,342,0.2879,0.45,0.2537,1970-01-01 00:00:00,69,84,936,2011-02-11 00:00:00,1,0,2,14,FALSE,5,1,0.3,0.2879,0.26,0.2537,17,67
343,2011-01-15 00:00:00,1,0,1,18,FALSE,6,2,0.3,342,0.2879,0.45,0.2537,1970-01-01 00:00:00,69,84,956,2011-02-12 00:00:00,1,0,2,10,FALSE,6,1,0.22,0.2121,0.41,0.2537,13,71
444,2011-01-20 00:00:00,1,0,1,12,FALSE,4,2,0.3,443,0.3333,0.42,0,1970-01-01 00:00:00,77,84,654,2011-01-30 00:00:00,1,0,1,13,FALSE,0,1,0.28,0.2879,0.61,0.1045,13,71
444,2011-01-20 00:00:00,1,0,1,12,FALSE,4,2,0.3,443,0.3333,0.42,0,1970-01-01 00:00:00,77,84,801,2011-02-05 00:00:00,1,0,2,19,FALSE,6,2,0.28,0.2424,0.93,0.4478,6,78
444,2011-01-20 00:00:00,1,0,1,12,FALSE,4,2,0.3,443,0.3333,0.42,0,1970-01-01 00:00:00,77,84,897,2011-02-09 00:00:00,1,0,2,20,FALSE,3,3,0.14,0.1515,0.86,0.1642,0,84
444,2011-01-20 00:00:00,1,0,1,12,FALSE,4,2,0.3,443,0.3333,0.42,0,1970-01-01 00:00:00,77,84,936,2011-02-11 00:00:00,1,0,2,14,FALSE,5,1,0.3,0.2879,0.26,0.2537,17,67
444,2011-01-20 00:00:00,1,0,1,12,FALSE,4,2,0.3,443,0.3333,0.42,0,1970-01-01 00:00:00,77,84,956,2011-02-12 00:00:00,1,0,2,10,FALSE,6,1,0.22,0.2121,0.41,0.2537,13,71
492,2011-01-22 00:00:00,1,0,1,13,FALSE,6,1,0.08,491,0.1667,0.35,0,1970-01-01 00:00:00,72,84,654,2011-01-30 00:00:00,1,0,1,13,FALSE,0,1,0.28,0.2879,0.61,0.1045,13,71
492,2011-01-22 00:00:00,1,0,1,13,FALSE,6,1,0.08,491,0.1667,0.35,0,1970-01-01 00:00:00,72,84,801,2011-02-05 00:00:00,1,0,2,19,FALSE,6,2,0.28,0.2424,0.93,0.4478,6,78
492,2011-01-22 00:00:00,1,0,1,13,FALSE,6,1,0.08,491,0.1667,0.35,0,1970-01-01 00:00:00,72,84,897,2011-02-09 00:00:00,1,0,2,20,FALSE,3,3,0.14,0.1515,0.86,0.1642,0,84
492,2011-01-22 00:00:00,1,0,1,13,FALSE,6,1,0.08,491,0.1667,0.35,0,1970-01-01 00:00:00,72,84,936,2011-02-11 00:00:00,1,0,2,14,FALSE,5,1,0.3,0.2879,0.26,0.2537,17,67
492,2011-01-22 00:00:00,1,0,1,13,FALSE,6,1,0.08,491,0.1667,0.35,0,1970-01-01 00:00:00,72,84,956,2011-02-12 00:00:00,1,0,2,10,FALSE,6,1,0.22,0.2121,0.41,0.2537,13,71
532,2011-01-24 00:00:00,1,0,1,7,FALSE,1,1,0.02,531,0.1212,0.48,0,1970-01-01 00:00:00,79,84,654,2011-01-30 00:00:00,1,0,1,13,FALSE,0,1,0.28,0.2879,0.61,0.1045,13,71
532,2011-01-24 00:00:00,1,0,1,7,FALSE,1,1,0.02,531,0.1212,0.48,0,1970-01-01 00:00:00,79,84,801,2011-02-05 00:00:00,1,0,2,19,FALSE,6,2,0.28,0.2424,0.93,0.4478,6,78
532,2011-01-24 00:00:00,1,0,1,7,FALSE,1,1,0.02,531,0.1212,0.48,0,1970-01-01 00:00:00,79,84,897,2011-02-09 00:00:00,1,0,2,20,FALSE,3,3,0.14,0.1515,0.86,0.1642,0,84
532,2011-01-24 00:00:00,1,0,1,7,FALSE,1,1,0.02,531,0.1212,0.48,0,1970-01-01 00:00:00,79,84,936,2011-02-11 00:00:00,1,0,2,14,FALSE,5,1,0.3,0.2879,0.26,0.2537,17,67
532,2011-01-24 00:00:00,1,0,1,7,FALSE,1,1,0.02,531,0.1212,0.48,0,1970-01-01 00:00:00,79,84,956,2011-02-12 00:00:00,1,0,2,10,FALSE,6,1,0.22,0.2121,0.41,0.2537,13,71
563,2011-01-25 00:00:00,1,0,1,15,FALSE,2,2,0.32,562,0.3485,0.42,0,1970-01-01 00:00:00,63,84,654,2011-01-30 00:00:00,1,0,1,13,FALSE,0,1,0.28,0.2879,0.61,0.1045,13,71
563,2011-01-25 00:00:00,1,0,1,15,FALSE,2,2,0.32,562,0.3485,0.42,0,1970-01-01 00:00:00,63,84,801,2011-02-05 00:00:00,1,0,2,19,FALSE,6,2,0.28,0.2424,0.93,0.4478,6,78
563,2011-01-25 00:00:00,1,0,1,15,FALSE,2,2,0.32,562,0.3485,0.42,0,1970-01-01 00:00:00,63,84,897,2011-02-09 00:00:00,1,0,2,20,FALSE,3,3,0.14,0.1515,0.86,0.1642,0,84
563,2011-01-25 00:00:00,1,0,1,15,FALSE,2,2,0.32,562,0.3485,0.42,0,1970-01-01 00:00:00,63,84,936,2011-02-11 00:00:00,1,0,2,14,FALSE,5,1,0.3,0.2879,0.26,0.2537,17,67
563,2011-01-25 00:00:00,1,0,1,15,FALSE,2,2,0.32,562,0.3485,0.42,0,1970-01-01 00:00:00,63,84,956,2011-02-12 00:00:00,1,0,2,10,FALSE,6,1,0.22,0.2121,0.41,0.2537,13,71
589,2011-01-27 00:00:00,1,0,1,17,FALSE,4,1,0.22,588,0.2424,0.55,0.1045,1970-01-01 00:00:00,82,84,654,2011-01-30 00:00:00,1,0,1,13,FALSE,0,1,0.28,0.2879,0.61,0.1045,13,71
589,2011-01-27 00:00:00,1,0,1,17,FALSE,4,1,0.22,588,0.2424,0.55,0.1045,1970-01-01 00:00:00,82,84,801,2011-02-05 00:00:00,1,0,2,19,FALSE,6,2,0.28,0.2424,0.93,0.4478,6,78
589,2011-01-27 00:00:00,1,0,1,17,FALSE,4,1,0.22,588,0.2424,0.55,0.1045,1970-01-01 00:00:00,82,84,897,2011-02-09 00:00:00,1,0,2,20,FALSE,3,3,0.14,0.1515,0.86,0.1642,0,84
589,2011-01-27 00:00:00,1,0,1,17,FALSE,4,1,0.22,588,0.2424,0.55,0.1045,1970-01-01 00:00:00,82,84,936,2011-02-11 00:00:00,1,0,2,14,FALSE,5,1,0.3,0.2879,0.26,0.2537,17,67
589,2011-01-27 00:00:00,1,0,1,17,FALSE,4,1,0.22,588,0.2424,0.55,0.1045,1970-01-01 00:00:00,82,84,956,2011-02-12 00:00:00,1,0,2,10,FALSE,6,1,0.22,0.2121,0.41,0.2537,13,71
16,2011-01-01 00:00:00,1,0,1,15,FALSE,6,2,0.44,15,0.4394,0.77,0.2985,1970-01-01 00:00:00,70,110,935,2011-02-11 00:00:00,1,0,2,13,FALSE,5,1,0.24,0.2273,0.35,0.194,21,89
65,2011-01-03 00:00:00,1,0,1,19,FALSE,1,1,0.2,64,0.2576,0.47,0,1970-01-01 00:00:00,102,110,935,2011-02-11 00:00:00,1,0,2,13,FALSE,5,1,0.24,0.2273,0.35,0.194,21,89
516,2011-01-23 00:00:00,1,0,1,14,FALSE,0,1,0.16,515,0.1364,0.28,0.3582,1970-01-01 00:00:00,93,110,935,2011-02-11 00:00:00,1,0,2,13,FALSE,5,1,0.24,0.2273,0.35,0.194,21,89
19,2011-01-01 00:00:00,1,0,1,18,FALSE,6,3,0.42,18,0.4242,0.88,0.2537,1970-01-01 00:00:00,26,35,910,2011-02-10 00:00:00,1,0,2,10,FALSE,4,1,0.12,0.1061,0.42,0.2985,1,34
91,2011-01-04 00:00:00,1,0,1,22,FALSE,2,1,0.22,90,0.2576,0.64,0.0896,1970-01-01 00:00:00,34,35,910,2011-02-10 00:00:00,1,0,2,10,FALSE,4,1,0.12,0.1061,0.42,0.2985,1,34
243,2011-01-11 00:00:00,1,0,1,11,FALSE,2,2,0.2,242,0.2121,0.47,0.1343,1970-01-01 00:00:00,31,35,910,2011-02-10 00:00:00,1,0,2,10,FALSE,4,1,0.12,0.1061,0.42,0.2985,1,34
265,2011-01-12 00:00:00,1,0,1,11,FALSE,3,1,0.2,264,0.1818,0.51,0.3881,1970-01-01 00:00:00,32,35,910,2011-02-10 00:00:00,1,0,2,10,FALSE,4,1,0.12,0.1061,0.42,0.2985,1,34
400,2011-01-18 00:00:00,1,0,1,15,FALSE,2,2,0.22,399,0.2273,0.87,0.1642,1970-01-01 00:00:00,32,35,910,2011-02-10 00:00:00,1,0,2,10,FALSE,4,1,0.12,0.1061,0.42,0.2985,1,34
438,2011-01-20 00:00:00,1,0,1,6,FALSE,4,1,0.22,437,0.2121,0.6,0.2239,1970-01-01 00:00:00,35,35,910,2011-02-10 00:00:00,1,0,2,10,FALSE,4,1,0.12,0.1061,0.42,0.2985,1,34
522,2011-01-23 00:00:00,1,0,1,20,FALSE,0,1,0.1,521,0.1061,0.36,0.2537,1970-01-01 00:00:00,31,35,910,2011-02-10 00:00:00,1,0,2,10,FALSE,4,1,0.12,0.1061,0.42,0.2985,1,34
547,2011-01-24 00:00:00,1,0,1,22,FALSE,1,2,0.14,546,0.1364,0.63,0.2239,1970-01-01 00:00:00,32,35,910,2011-02-10 00:00:00,1,0,2,10,FALSE,4,1,0.12,0.1061,0.42,0.2985,1,34
20,2011-01-01 00:00:00,1,0,1,19,FALSE,6,3,0.42,19,0.4242,0.88,0.2537,1970-01-01 00:00:00,31,37,671,2011-01-31 00:00:00,1,0,1,6,FALSE,1,1,0.16,0.1364,0.69,0.3284,0,37
20,2011-01-01 00:00:00,1,0,1,19,FALSE,6,3,0.42,19,0.4242,0.88,0.2537,1970-01-01 00:00:00,31,37,852,2011-02-07 00:00:00,1,0,2,22,FALSE,1,1,0.28,0.303,0.81,0.0896,3,34
20,2011-01-01 00:00:00,1,0,1,19,FALSE,6,3,0.42,19,0.4242,0.88,0.2537,1970-01-01 00:00:00,31,37,900,2011-02-09 00:00:00,1,0,2,23,FALSE,3,3,0.16,0.1515,0.8,0.194,0,37
183,2011-01-08 00:00:00,1,0,1,21,FALSE,6,1,0.12,182,0.1061,0.39,0.3582,1970-01-01 00:00:00,35,37,671,2011-01-31 00:00:00,1,0,1,6,FALSE,1,1,0.16,0.1364,0.69,0.3284,0,37
183,2011-01-08 00:00:00,1,0,1,21,FALSE,6,1,0.12,182,0.1061,0.39,0.3582,1970-01-01 00:00:00,35,37,852,2011-02-07 00:00:00,1,0,2,22,FALSE,1,1,0.28,0.303,0.81,0.0896,3,34
183,2011-01-08 00:00:00,1,0,1,21,FALSE,6,1,0.12,182,0.1061,0.39,0.3582,1970-01-01 00:00:00,35,37,900,2011-02-09 00:00:00,1,0,2,23,FALSE,3,3,0.16,0.1515,0.8,0.194,0,37
289,2011-01-13 00:00:00,1,0,1,11,FALSE,4,2,0.2,288,0.1667,0.44,0.4478,1970-01-01 00:00:00,33,37,671,2011-01-31 00:00:00,1,0,1,6,FALSE,1,1,0.16,0.1364,0.69,0.3284,0,37
289,2011-01-13 00:00:00,1,0,1,11,FALSE,4,2,0.2,288,0.1667,0.44,0.4478,1970-01-01 00:00:00,33,37,852,2011-02-07 00:00:00,1,0,2,22,FALSE,1,1,0.28,0.303,0.81,0.0896,3,34
289,2011-01-13 00:00:00,1,0,1,11,FALSE,4,2,0.2,288,0.1667,0.44,0.4478,1970-01-01 00:00:00,33,37,900,2011-02-09 00:00:00,1,0,2,23,FALSE,3,3,0.16,0.1515,0.8,0.194,0,37
22,2011-01-01 00:00:00,1,0,1,21,FALSE,6,2,0.4,21,0.4091,0.87,0.194,1970-01-01 00:00:00,31,34,626,2011-01-29 00:00:00,1,0,1,8,FALSE,6,1,0.18,0.197,0.55,0.1642,3,31
22,2011-01-01 00:00:00,1,0,1,21,FALSE,6,2,0.4,21,0.4091,0.87,0.194,1970-01-01 00:00:00,31,34,627,2011-01-29 00:00:00,1,0,1,9,FALSE,6,1,0.18,0.2121,0.59,0.0896,0,34
22,2011-01-01 00:00:00,1,0,1,21,FALSE,6,2,0.4,21,0.4091,0.87,0.194,1970-01-01 00:00:00,31,34,687,2011-01-31 00:00:00,1,0,1,22,FALSE,1,2,0.16,0.1818,0.59,0.1045,0,34
22,2011-01-01 00:00:00,1,0,1,21,FALSE,6,2,0.4,21,0.4091,0.87,0.194,1970-01-01 00:00:00,31,34,792,2011-02-05 00:00:00,1,0,2,10,FALSE,6,3,0.2,0.2121,1,0.1343,3,31
22,2011-01-01 00:00:00,1,0,1,21,FALSE,6,2,0.4,21,0.4091,0.87,0.194,1970-01-01 00:00:00,31,34,923,2011-02-10 00:00:00,1,0,2,23,FALSE,4,1,0.12,0.1515,0.42,0.1045,1,33
144,2011-01-07 00:00:00,1,0,1,6,FALSE,5,2,0.2,143,0.2576,0.69,0,1970-01-01 00:00:00,26,34,626,2011-01-29 00:00:00,1,0,1,8,FALSE,6,1,0.18,0.197,0.55,0.1642,3,31
144,2011-01-07 00:00:00,1,0,1,6,FALSE,5,2,0.2,143,0.2576,0.69,0,1970-01-01 00:00:00,26,34,627,2011-01-29 00:00:00,1,0,1,9,FALSE,6,1,0.18,0.2121,0.59,0.0896,0,34
144,2011-01-07 00:00:00,1,0,1,6,FALSE,5,2,0.2,143,0.2576,0.69,0,1970-01-01 00:00:00,26,34,687,2011-01-31 00:00:00,1,0,1,22,FALSE,1,2,0.16,0.1818,0.59,0.1045,0,34
144,2011-01-07 00:00:00,1,0,1,6,FALSE,5,2,0.2,143,0.2576,0.69,0,1970-01-01 00:00:00,26,34,792,2011-02-05 00:00:00,1,0,2,10,FALSE,6,3,0.2,0.2121,1,0.1343,3,31
144,2011-01-07 00:00:00,1,0,1,6,FALSE,5,2,0.2,143,0.2576,0.69,0,1970-01-01 00:00:00,26,34,923,2011-02-10 00:00:00,1,0,2,23,FALSE,4,1,0.12,0.1515,0.42,0.1045,1,33
184,2011-01-08 00:00:00,1,0,1,22,FALSE,6,1,0.12,183,0.1061,0.36,0.3881,1970-01-01 00:00:00,33,34,626,2011-01-29 00:00:00,1,0,1,8,FALSE,6,1,0.18,0.197,0.55,0.1642,3,31
184,2011-01-08 00:00:00,1,0,1,22,FALSE,6,1,0.12,183,0.1061,0.36,0.3881,1970-01-01 00:00:00,33,34,627,2011-01-29 00:00:00,1,0,1,9,FALSE,6,1,0.18,0.2121,0.59,0.0896,0,34
184,2011-01-08 00:00:00,1,0,1,22,FALSE,6,1,0.12,183,0.1061,0.36,0.3881,1970-01-01 00:00:00,33,34,687,2011-01-31 00:00:00,1,0,1,22,FALSE,1,2,0.16,0.1818,0.59,0.1045,0,34
184,2011-01-08 00:00:00,1,0,1,22,FALSE,6,1,0.12,183,0.1061,0.36,0.3881,1970-01-01 00:00:00,33,34,792,2011-02-05 00:00:00,1,0,2,10,FALSE,6,3,0.2,0.2121,1,0.1343,3,31
184,2011-01-08 00:00:00,1,0,1,22,FALSE,6,1,0.12,183,0.1061,0.36,0.3881,1970-01-01 00:00:00,33,34,923,2011-02-10 00:00:00,1,0,2,23,FALSE,4,1,0.12,0.1515,0.42,0.1045,1,33
478,2011-01-21 00:00:00,1,0,1,22,FALSE,5,1,0.06,477,0.0303,0.41,0.3881,1970-01-01 00:00:00,33,34,626,2011-01-29 00:00:00,1,0,1,8,FALSE,6,1,0.18,0.197,0.55,0.1642,3,31
478,2011-01-21 00:00:00,1,0,1,22,FALSE,5,1,0.06,477,0.0303,0.41,0.3881,1970-01-01 00:00:00,33,34,627,2011-01-29 00:00:00,1,0,1,9,FALSE,6,1,0.18,0.2121,0.59,0.0896,0,34
478,2011-01-21 00:00:00,1,0,1,22,FALSE,5,1,0.06,477,0.0303,0.41,0.3881,1970-01-01 00:00:00,33,34,687,2011-01-31 00:00:00,1,0,1,22,FALSE,1,2,0.16,0.1818,0.59,0.1045,0,34
478,2011-01-21 00:00:00,1,0,1,22,FALSE,5,1,0.06,477,0.0303,0.41,0.3881,1970-01-01 00:00:00,33,34,792,2011-02-05 00:00:00,1,0,2,10,FALSE,6,3,0.2,0.2121,1,0.1343,3,31
478,2011-01-21 00:00:00,1,0,1,22,FALSE,5,1,0.06,477,0.0303,0.41,0.3881,1970-01-01 00:00:00,33,34,923,2011-02-10 00:00:00,1,0,2,23,FALSE,4,1,0.12,0.1515,0.42,0.1045,1,33
23,2011-01-01 00:00:00,1,0,1,22,FALSE,6,2,0.4,22,0.4091,0.94,0.2239,1970-01-01 00:00:00,17,28,662,2011-01-30 00:00:00,1,0,1,21,FALSE,0,2,0.24,0.2424,0.7,0.1642,3,25
23,2011-01-01 00:00:00,1,0,1,22,FALSE,6,2,0.4,22,0.4091,0.94,0.2239,1970-01-01 00:00:00,17,28,764,2011-02-04 00:00:00,1,0,2,6,FALSE,5,2,0.16,0.2273,0.55,0,2,26
23,2011-01-01 00:00:00,1,0,1,22,FALSE,6,2,0.4,22,0.4091,0.94,0.2239,1970-01-01 00:00:00,17,28,619,2011-01-29 00:00:00,1,0,1,0,FALSE,6,1,0.22,0.197,0.64,0.3582,2,26
182,2011-01-08 00:00:00,1,0,1,20,FALSE,6,1,0.12,181,0.1212,0.36,0.2537,1970-01-01 00:00:00,28,28,662,2011-01-30 00:00:00,1,0,1,21,FALSE,0,2,0.24,0.2424,0.7,0.1642,3,25
182,2011-01-08 00:00:00,1,0,1,20,FALSE,6,1,0.12,181,0.1212,0.36,0.2537,1970-01-01 00:00:00,28,28,764,2011-02-04 00:00:00,1,0,2,6,FALSE,5,2,0.16,0.2273,0.55,0,2,26
182,2011-01-08 00:00:00,1,0,1,20,FALSE,6,1,0.12,181,0.1212,0.36,0.2537,1970-01-01 00:00:00,28,28,619,2011-01-29 00:00:00,1,0,1,0,FALSE,6,1,0.22,0.197,0.64,0.3582,2,26
284,2011-01-13 00:00:00,1,0,1,6,FALSE,4,1,0.12,283,0.1515,0.54,0.1343,1970-01-01 00:00:00,28,28,662,2011-01-30 00:00:00,1,0,1,21,FALSE,0,2,0.24,0.2424,0.7,0.1642,3,25
284,2011-01-13 00:00:00,1,0,1,6,FALSE,4,1,0.12,283,0.1515,0.54,0.1343,1970-01-01 00:00:00,28,28,764,2011-02-04 00:00:00,1,0,2,6,FALSE,5,2,0.16,0.2273,0.55,0,2,26
284,2011-01-13 00:00:00,1,0,1,6,FALSE,4,1,0.12,283,0.1515,0.54,0.1343,1970-01-01 00:00:00,28,28,619,2011-01-29 00:00:00,1,0,1,0,FALSE,6,1,0.22,0.197,0.64,0.3582,2,26
325,2011-01-15 00:00:00,1,0,1,0,FALSE,6,1,0.18,324,0.2424,0.55,0,1970-01-01 00:00:00,25,28,662,2011-01-30 00:00:00,1,0,1,21,FALSE,0,2,0.24,0.2424,0.7,0.1642,3,25
325,2011-01-15 00:00:00,1,0,1,0,FALSE,6,1,0.18,324,0.2424,0.55,0,1970-01-01 00:00:00,25,28,764,2011-02-04 00:00:00,1,0,2,6,FALSE,5,2,0.16,0.2273,0.55,0,2,26
325,2011-01-15 00:00:00,1,0,1,0,FALSE,6,1,0.18,324,0.2424,0.55,0,1970-01-01 00:00:00,25,28,619,2011-01-29 00:00:00,1,0,1,0,FALSE,6,1,0.22,0.197,0.64,0.3582,2,26
370,2011-01-16 00:00:00,1,0,1,21,FALSE,0,1,0.18,369,0.197,0.51,0.1642,1970-01-01 00:00:00,22,28,662,2011-01-30 00:00:00,1,0,1,21,FALSE,0,2,0.24,0.2424,0.7,0.1642,3,25
370,2011-01-16 00:00:00,1,0,1,21,FALSE,0,1,0.18,369,0.197,0.51,0.1642,1970-01-01 00:00:00,22,28,764,2011-02-04 00:00:00,1,0,2,6,FALSE,5,2,0.16,0.2273,0.55,0,2,26
370,2011-01-16 00:00:00,1,0,1,21,FALSE,0,1,0.18,369,0.197,0.51,0.1642,1970-01-01 00:00:00,22,28,619,2011-01-29 00:00:00,1,0,1,0,FALSE,6,1,0.22,0.197,0.64,0.3582,2,26
399,2011-01-18 00:00:00,1,0,1,14,FALSE,2,2,0.22,398,0.2273,0.8,0.1642,1970-01-01 00:00:00,26,28,662,2011-01-30 00:00:00,1,0,1,21,FALSE,0,2,0.24,0.2424,0.7,0.1642,3,25
399,2011-01-18 00:00:00,1,0,1,14,FALSE,2,2,0.22,398,0.2273,0.8,0.1642,1970-01-01 00:00:00,26,28,764,2011-02-04 00:00:00,1,0,2,6,FALSE,5,2,0.16,0.2273,0.55,0,2,26
399,2011-01-18 00:00:00,1,0,1,14,FALSE,2,2,0.22,398,0.2273,0.8,0.1642,1970-01-01 00:00:00,26,28,619,2011-01-29 00:00:00,1,0,1,0,FALSE,6,1,0.22,0.197,0.64,0.3582,2,26
431,2011-01-19 00:00:00,1,0,1,23,FALSE,3,1,0.3,430,0.2727,0.52,0.4627,1970-01-01 00:00:00,27,28,662,2011-01-30 00:00:00,1,0,1,21,FALSE,0,2,0.24,0.2424,0.7,0.1642,3,25
431,2011-01-19 00:00:00,1,0,1,23,FALSE,3,1,0.3,430,0.2727,0.52,0.4627,1970-01-01 00:00:00,27,28,764,2011-02-04 00:00:00,1,0,2,6,FALSE,5,2,0.16,0.2273,0.55,0,2,26
431,2011-01-19 00:00:00,1,0,1,23,FALSE,3,1,0.3,430,0.2727,0.52,0.4627,1970-01-01 00:00:00,27,28,619,2011-01-29 00:00:00,1,0,1,0,FALSE,6,1,0.22,0.197,0.64,0.3582,2,26
511,2011-01-23 00:00:00,1,0,1,9,FALSE,0,1,0.1,510,0.0758,0.54,0.3582,1970-01-01 00:00:00,25,28,662,2011-01-30 00:00:00,1,0,1,21,FALSE,0,2,0.24,0.2424,0.7,0.1642,3,25
511,2011-01-23 00:00:00,1,0,1,9,FALSE,0,1,0.1,510,0.0758,0.54,0.3582,1970-01-01 00:00:00,25,28,764,2011-02-04 00:00:00,1,0,2,6,FALSE,5,2,0.16,0.2273,0.55,0,2,26
511,2011-01-23 00:00:00,1,0,1,9,FALSE,0,1,0.1,510,0.0758,0.54,0.3582,1970-01-01 00:00:00,25,28,619,2011-01-29 00:00:00,1,0,1,0,FALSE,6,1,0.22,0.197,0.64,0.3582,2,26
524,2011-01-23 00:00:00,1,0,1,22,FALSE,0,1,0.08,523,0.0909,0.38,0.194,1970-01-01 00:00:00,23,28,662,2011-01-30 00:00:00,1,0,1,21,FALSE,0,2,0.24,0.2424,0.7,0.1642,3,25
524,2011-01-23 00:00:00,1,0,1,22,FALSE,0,1,0.08,523,0.0909,0.38,0.194,1970-01-01 00:00:00,23,28,764,2011-02-04 00:00:00,1,0,2,6,FALSE,5,2,0.16,0.2273,0.55,0,2,26
524,2011-01-23 00:00:00,1,0,1,22,FALSE,0,1,0.08,523,0.0909,0.38,0.194,1970-01-01 00:00:00,23,28,619,2011-01-29 00:00:00,1,0,1,0,FALSE,6,1,0.22,0.197,0.64,0.3582,2,26
580,2011-01-26 00:00:00,1,0,1,10,FALSE,3,3,0.22,579,0.2121,0.93,0.2836,1970-01-01 00:00:00,26,28,662,2011-01-30 00:00:00,1,0,1,21,FALSE,0,2,0.24,0.2424,0.7,0.1642,3,25
580,2011-01-26 00:00:00,1,0,1,10,FALSE,3,3,0.22,579,0.2121,0.93,0.2836,1970-01-01 00:00:00,26,28,764,2011-02-04 00:00:00,1,0,2,6,FALSE,5,2,0.16,0.2273,0.55,0,2,26
580,2011-01-26 00:00:00,1,0,1,10,FALSE,3,3,0.22,579,0.2121,0.93,0.2836,1970-01-01 00:00:00,26,28,619,2011-01-29 00:00:00,1,0,1,0,FALSE,6,1,0.22,0.197,0.64,0.3582,2,26
24,2011-01-01 00:00:00,1,0,1,23,FALSE,6,2,0.46,23,,0.88,0.2985,1970-01-01 00:00:00,24,39,741,2011-02-03 00:00:00,1,0,2,6,FALSE,4,1,0.16,0.1364,0.43,0.3582,0,39
24,2011-01-01 00:00:00,1,0,1,23,FALSE,6,2,0.46,23,,0.88,0.2985,1970-01-01 00:00:00,24,39,782,2011-02-05 00:00:00,1,0,2,0,FALSE,6,2,0.24,0.2424,0.7,0.1642,3,36
24,2011-01-01 00:00:00,1,0,1,23,FALSE,6,2,0.46,23,,0.88,0.2985,1970-01-01 00:00:00,24,39,806,2011-02-06 00:00:00,1,0,2,0,FALSE,0,1,0.26,0.2576,0.7,0.194,2,37
